Id,Chrom,Accuracy,NumBits,Time
37,0000000000000001000000001000001000010001,99.7,4,2.46603
38,0000000000000001000000000000001000010001,99.7,4,2.40341
39,0000000000000001000000000000001000010001,99.7,4,2.46603
40,0000000000001001000000000000001000010001,99.7,4,2.44048
41,0000000000000001000000000000001000010001,99.7,4,1.77716
42,0000000000001001000000000000001000010001,99.7,4,2.06098
43,0000000000001011000000000000001000010001,99.7,4,1.39696
44,0000000000000001000000000000001000010001,99.7,4,2.75278
45,0000000000000001000010000000001000010001,99.7,4,2.31933
46,0000000000000001000010000000001100010001,99.7,4,1.78282
47,0000000000000001001000000000001000010001,99.7,4,2.25711
48,0000000000000001000000000000001000010001,99.7,4,2.82405
49,0000000000000001000000000000001000010001,99.7,4,2.09497
50,0000000000000001000000000000001000010001,99.7,4,2.24357
51,0000000000000001000000000000001000010001,99.7,4,2.43741
52,0000000000000001000000000000001000010001,99.7,4,2.09812
53,0000000000000001000000000000001000010001,99.7,4,2.02065
54,0000000000000000000001000000001000010001,99.7,4,2.5188
55,0000000000000001000000000000001000010001,99.55,3,2.27112
56,0000000000000000000000000000001000010001,99.7,4,2.40341
57,0000000000000001000000000000001000010001,99.7,4,2.40341
58,0000000000000001000000000000001000010001,99.7,4,2.40341
59,0000000000000001000000000000001000010001,99.7,4,2.16697
60,0000000000000001000000000000001000010001,99.7,4,2.43741
61,0000000000000001000000000000001000010001,99.75,8,2.48714
62,0000000000000001000000000000001000010001,99.7,4,2.19024
63,0000000000000001000000000000001000010001,99.7,4,2.40341
64,0000000000000001000000001000001000010001,99.7,4,2.40341
65,0000000000000001000000000000001000010001,99.7,4,2.40341
66,0000000000000001000000000000001000010001,99.7,4,2.40341
67,0000000001001001000000000000001000010001,99.7,4,2.40341
68,0000000000000001000000000000001000010001,99.7,4,2.31933
69,0000000000001001000000000000101000010001,99.7,4,2.62927
70,0000000000000001000000000000001000010001,99.7,4,2.40341
71,0000000000000001000000000000001000010001,99.7,4,2.40341
72,0000000000000001000000000000001000010001,99.7,4,2.40341
73,0000000000001001000001000000001000010001,99.7,4,2.49958
74,0000000000000001000000000000001000010001,99.7,4,2.40341
75,0000000000000001000001000000001000010001,99.7,4,2.40341
76,0000000000000001000000000000001000010001,99.7,4,2.40341
77,0000000000000001001000000000001000010001,99.7,4,2.40341
78,0000000000000001000000000000001000010001,99.7,4,2.2695
79,0000000000000001000000000000001000010001,99.7,4,2.6159
80,0000000000000000000000000000001000010001,99.7,4,2.43741
81,0000000000000001000000000000001000010001,99.7,4,1.94474
82,0000000000000001000000000000001000010001,99.7,4,2.43741
83,0000000000000001000000000000001000010001,99.7,4,2.43741
84,0000000000000001000000000000001000010001,99.7,4,2.43741
85,0000000000000000000000000000001000010001,99.55,3,2.55492
86,0000000000000001000000000000001000010001,99.55,3,1.82871
87,0000000000000001000000000000001000010001,99.7,4,2.40341
88,0000000000001001000001000000001000010001,99.7,4,2.43741
89,0000000000000001000000000000001000010001,99.7,4,2.43741
90,0000000000000001000000000000001000010001,99.7,4,2.43741
91,0000000000000001000000000000001000010001,99.7,4,2.43741
92,0000000000000001000010000000001000010001,99.7,4,2.58118
93,0000000000000001000000000000001000010001,99.7,4,2.58118
94,0000000000000001000000000000001000010001,99.7,4,2.43741
95,0000000000000001000000000000001000010001,99.7,4,2.43741
96,0000000000000001000000000000001000010001,99.7,4,2.43741
97,0000000000000001000000000000001000010001,99.7,4,2.43741
98,0000000000000001000000000000001000010001,99.7,4,2.58118
99,0000000000000001000000000000001000010001,99.7,4,2.43741
